Id,release,dir,exists,mean_FD,max_FD,mean_relative_motion,max_relative_motion,num_movements,coverage_missing,snr
M10937073,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937073_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.782152341667,9.20562,1.09694732731,3.92300066913,52,248.0,30794.1834278
M10922169,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922169_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.140431231667,0.89406,0.150382720786,0.325747294693,0,393.0,4340.03194531
M10923657,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923657_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1391196825,0.588292,0.112373995049,0.400272869428,0,646.0,2430.31886668
M10998051,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998051_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.162055149167,1.16737,0.13652859483,0.572871722116,0,940.0,10414.0334222
M10931127,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10931127_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.147741420833,0.694469,0.237039462702,0.471309410048,0,59.0,12083.8562908
M10987635,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10987635_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.260513364167,0.908771,0.25908708861,0.628008566821,0,1571.0,-26155.4554583
M10902157,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10902157_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.104077713333,1.22843,0.286358116799,0.769066967175,0,183.0,-2545.26582827
M10916065,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916065_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.191963948333,1.06685,0.139226162016,0.357189935469,0,582.0,14467.7885041
M10978174,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10978174_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0817990466667,0.291694,0.0413283117684,0.110791019492,0,2025.0,706763.908772
M10994023,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10994023_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.114857715833,1.86916,0.206325541609,1.10630683357,1,337.0,-1949.45958918
M10911282,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10911282_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142856675,1.01184,0.196150146409,0.560587834331,0,227.0,-15799.5560235
M10922816,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922816_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.353479250833,1.1195,0.414377433703,0.896320015396,0,939.0,5463.74290932
M10918051,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10918051_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.193027400833,1.17281,0.161599250327,0.425450878481,0,631.0,-1605.46662738
M10962902,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10962902_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142381459167,0.477533,0.077810814718,0.233658575704,0,450.0,-1748.21666908
M10955458,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10955458_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.144888783333,0.946235,0.154606381414,0.484125448618,0,1378.0,3321.73388387
M10909727,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10909727_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.151979370833,0.950637,0.160702970997,0.386787551506,0,239.0,-2547.78022227
M10939212,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10939212_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0482494154167,0.797671,0.0580706537172,0.184331115116,0,786.0,28126.5697864
M10950589,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10950589_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.093965954,1.6618,0.298232061451,0.673037539815,0,1349.0,-26495.9076455
M10967827,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10967827_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2077783525,0.978108,0.125437596415,0.555574657449,0,643.0,4223.70422921
M10955419,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10955419_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.04064044,0.248755,0.0385971196493,0.126096233092,0,417.0,-15113.7549008
M10995031,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10995031_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.25486163,1.28393,0.105073119004,0.251173286796,0,380.0,8782.00423265
M10990501,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10990501_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0828080733333,0.337528,0.0622378543329,0.161607549329,0,1248.0,28305.6039292
M10923429,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923429_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.188344578333,0.845891,0.115668914116,0.399783941648,0,249.0,8264.32614891
M10922844,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922844_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.11488651,0.406557,0.107712396315,0.324119021349,0,1009.0,51335.7034064
M10915824,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915824_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2040867225,1.06546,0.164443899476,0.439197643436,0,225.0,-31079.3780718
M10958560,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10958560_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0885985858333,0.520816,0.127027450626,0.291034516853,0,2288.0,6414.18865829
M10905488,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10905488_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0486248625,0.290643,0.0724883634369,0.137914828789,0,552.0,239.61840355
M10908355,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10908355_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.106071580833,0.990459,0.101078158786,0.404538873287,0,77.0,-103485.464302
M10989478,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10989478_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.209235395,1.0219,0.172300882825,0.529329623203,0,505.0,7448.79637309
M10916039,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916039_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0492815414167,0.410628,0.0465525703625,0.209885325833,0,363.0,-3530326.83148
